sent_time,raw_chat_message,processed_chat_message,cluster_num,x,y
04:10:18.181000,when zombs is top fragging you know its over,zombs fragging know,8,1.088339,0.97953105
04:10:18.502000,NRG is insane Kappa,nrg insane Kappa,0,0.24093033,0.18986385
04:10:19.367000,@kyedae_ lights on it is,@ _ lights,5,0.7927248,-1.4959644
04:10:19.897000,@kyedae_ sup,@ _ sup,5,0.55719095,-1.8848945
04:10:20.161000,what time is grand finals,time grand finals,8,0.7576546,1.0801239
04:10:22.466000,@kyedae_ XD,@ _ XD,5,0.49352944,-2.0068321
04:10:25.015000,lmao kyedae,lmao,2,-0.70303214,2.159978
04:10:26.808000,@mstrgooch omg i forgot,@ omg forgot,5,0.81785524,-0.55229574
04:10:29.426000,@kyedae_ seimp,@ _,5,0.15110296,-1.6770666
04:10:35.261000,CMON ACEU,cmon aceu,8,-0.4043764,-0.0032399516
04:10:35.426000,@kyedae_ can you enable all chat again :)),@ _ enable chat :) ),5,1.6577151,-1.742916
04:10:37.238000,Sen should bring Rosssyyy lol,sen bring ro\1\1\1\1 lol,8,1.01381,0.06313782
04:10:37.783000,wall??,wall ?,0,0.28971827,0.58370644
04:10:40.315000,waldomaria @PH,@ ph,5,0.11176809,-1.7365407
04:10:40.611000,this is sen’s power when zombs wakes up,sen ’ s power zombs wakes,8,2.3686683,0.3189019
04:10:41.048000,cmon NRG,cmon nrg,8,-0.30006802,0.5943224
04:10:43.171000,who will play vs 100T ?,play vs 100t ?,8,1.232883,0.22059982
04:10:43.618000,Zombs top fragging guys the world is ending,zombs fragging guys world ending,8,1.2082702,0.4155818
04:10:44.015000,@GLGamingLounges your opinion is abysmally incorrect,@ opinion abysmally incorrect,5,1.0237073,-1.2456479
04:10:44.389000,@GLGamingLounges accuracy of what lol,@ accuracy lol,5,0.7218815,-0.9027588
04:10:46.716000,Sen is better,sen better,8,0.7021462,0.30027932
04:10:47.363000,selam,selam,7,-0.937024,-1.1497923
04:10:48.688000,Lets goooo Sen,lets g\1\1 sen,0,0.52456313,-1.1314952
04:10:50.058000,Kyedae I simp for your bf as well,simp bf,8,-0.13395119,0.09701266
04:10:50.748000,Bruh,bruh,2,-0.8090976,1.5045499
04:10:52.475000,when are finals,finals,1,-1.083957,2.249226
04:10:56.852000,sen tearing up nrg,sen tearing nrg,8,0.5472994,-0.44362608
04:10:57.132000,BWAHAHAHAHAHAHAHA LUL 💦,bwahahahahahahaha LUL 💦,0,0.24188231,-0.91348153
04:10:58.487000,reyna diff,reyna diff,0,-0.24657056,-0.5166273
04:11:00.212000,wait what,wait,1,-0.46736062,3.0801446
04:11:00.243000,bruh,bruh,2,-0.8090976,1.5045499
04:11:00.893000,NA Flash,na flash,0,0.095028184,-1.2043777
04:11:00.943000,bot?,bot ?,0,0.045756318,-0.44823572
04:11:01.154000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:11:01.908000,reyna diff,reyna diff,0,-0.24657056,-0.5166273
04:11:05.786000,gg,gg,6,-1.0666661,-0.12956852
04:11:06.790000,"hello, who will play vs 100T ?","hello , play vs 100t ?",8,1.816685,-0.11791328
04:11:08.417000,im a tenz simp too \,im tenz simp \,8,1.1900023,0.7374386
04:11:09.200000,BRUHHHHH,bru\1\1,4,-0.93689543,0.16010553
04:11:12.018000,TENZ SeemsGood SeemsGood TENZ SeemsGood SeemsGood TENZ SeemsGood SeemsGood,tenz SeemsGood,0,-0.48447752,-0.4697292
04:11:12.283000,ACEU 2K,aceu 2k,0,-0.29873514,-0.58873105
04:11:13.152000,F NRG :(,f nrg :(,0,0.1521902,0.13484628
04:11:13.597000,blood bath...lol,blood URL,0,0.24268356,-0.061809756
04:11:14.772000,NRG DOGWATER,nrg,6,-1.0599858,0.552502
04:11:17.501000,REYNAAA DIFFFF,di\1\1,4,-0.97831595,-0.25844055
04:11:18.248000,shahz diff,shahz diff,8,-0.29458332,-0.25887415
04:11:19.488000,gg ez,gg ez,6,-0.5179941,-0.29345018
04:11:21.075000,Aceu is the only one playing well from NRG,aceu playing nrg,8,0.94160277,0.4994818
04:11:22.558000,Why is no one playing Phoenix? He is so much fun,playing phoenix ? fun,8,1.5867213,1.0823407
04:11:22.656000,bots XD,bots XD,0,-0.14008567,-0.34585768
04:11:25.131000,@1sawamura theyre not here,@ theyre,5,0.7543124,-0.72009695
04:11:26.994000,what happened to shanks?,happened shanks ?,8,0.64270896,0.36513695
04:11:27.189000,Tenz Kreygasm,tenz Kreygasm,0,-0.36996073,-0.64857084
04:11:27.358000,TENZ BETTERRR,tenz bette\1\1,8,-0.56450516,-0.31876847
04:11:27.976000,@ConradiusJ LUL what u on ab,@ LUL u ab,5,1.4325463,-1.1984432
04:11:29.281000,@ConradiusJ niceBait,@,7,-0.6393772,-1.377491
04:11:29.522000,tex is baiting hardly,tex baiting hardly,8,0.24758668,0.5351635
04:11:32.313000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:11:33.778000,"7-1 Atacck on Split , the game is over","7-1 atacck split , game",8,1.0742646,-0.113500655
04:11:34.273000,@ConradiusJ pls tell me you're ironic xD,@ pls tell you're ironic xD,8,2.2865248,-0.6893601
04:11:35.745000,@ConradiusJ thats why he has the highest buyout of any pro,@ thats highest buyout pro,5,1.4786079,-1.2206901
04:11:36.757000,@ConradiusJ stop drugs,@ stop drugs,5,1.0775576,-0.2239719
04:11:37.096000,NA DASH,na dash,0,0.32215852,-1.0753177
04:11:38.637000,aceu no.1 aceu no.1 aceu no.1 aceu no.1,aceu . 1,0,0.7051611,-0.9827719
04:11:38.966000,TEX KEKW,tex,4,-0.844199,0.34607854
04:11:39.360000,:[,:[,4,-0.8933671,-0.21167283
04:11:39.503000,tex FailFish,tex FailFish,0,-0.36805287,-0.32837334
04:11:40.530000,DASH KEKW,dash,1,-0.68702984,0.9785652
04:11:40.831000,SENTINELSSS SMURFIN,smurfin,4,-0.96330595,-0.082301326
04:11:42.403000,LUL,LUL,3,-0.8604412,0.09921318
04:11:44.034000,muzera>taison do grau,> taison grau,0,0.17684434,-1.3176966
04:11:44.356000,main jett,main jett,8,0.011636971,-0.18646012
04:11:44.378000,eeiu=/=aceu,eeiu =/ = aceu,0,-0.10607229,-1.0318887
04:11:44.665000,RUN AND GUN BABY,run gun baby,8,0.8235807,1.2213876
04:11:45.061000,SeemsGood  SeemsGood  TENZ  SeemsGood   SeemsGood  TENZ  SeemsGood,SeemsGood tenz,0,-0.48447752,-0.4697292
04:11:45.061000,na,na,3,-0.9743142,-1.8816977
04:11:45.153000,LUL,LUL,3,-0.8604412,0.09921318
04:11:45.320000,duelist last alive makes sense,duelist alive makes sense,8,1.7387637,0.97293913
04:11:45.811000,LUL,LUL,3,-0.8604412,0.09921318
04:11:45.897000,lol,lol,2,-0.6788212,1.8534174
04:11:46.260000,lol,lol,2,-0.6788212,1.8534174
04:11:46.599000,NA VALORANT LUL,na LUL,0,0.03963669,-1.3349189
04:11:46.843000,OMEGALUL,OMEGALUL,2,-0.6122395,1.4766288
04:11:46.972000,LUL,LUL,3,-0.8604412,0.09921318
04:11:47.034000,NICE RELOAD NOOB LULW,nice reload noob LULW,8,1.0624386,0.7923338
04:11:47.122000,SHEEEEEEESH,sh\1\1sh,4,-0.9704108,0.016346008
04:11:47.158000,NRG Is very scared,nrg scared,8,0.40980273,1.4120561
04:11:48.567000,KKKKKKK PATINETE,\1\1 patinete,0,-0.6789642,-0.9918306
04:11:49.005000,BRUHHH IT IS 7 TO 1,bru\1\1 7 1,0,0.28651488,-1.2628586
04:11:49.120000,@ConradiusJ right because your probably in a position to be critical of pro play,@ right probably position critical pro play,8,2.6468582,-0.48184058
04:11:49.324000,"@sam97ny theyre trying to win, not have fun","@ theyre trying win , fun",8,2.4478183,-0.24271727
04:11:49.615000,KEKW CLASSIC DARP KEKW,classic darp,8,-0.30627084,0.011871751
04:11:49.727000,RUN AND GUN KEKW,run gun,1,0.451598,1.8503311
04:11:51.675000,NA DASH,na dash,0,0.32215852,-1.0753177
04:11:51.909000,MB D:,mb D:,0,-0.1324142,-0.66325575
04:11:52.066000,hhhhhhhh,\1\1,3,-0.9910624,-0.9480791
04:11:52.075000,TEXMEX,texmex,4,-0.92980695,-0.19917971
04:11:53.316000,hahahaha,hahahaha,2,-1.0092907,-0.1608873
04:11:53.442000,@voidlmao what are you smoking and where can i get it\,@ smoking \,5,0.7997136,-1.2479527
04:11:54.176000,LMAO,lmao,2,-0.70303214,2.159978
04:11:54.342000,this is sad,sad,4,-0.5619741,1.6133631
04:11:54.572000,precise gunplay,precise gunplay,8,-0.01349219,0.33308396
04:11:54.599000,LMAO,lmao,2,-0.70303214,2.159978
04:11:54.718000,is this game over?,game ?,0,0.40845078,0.61831445
04:11:54.781000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:11:54.823000,Tex KEKW,tex,4,-0.844199,0.34607854
04:11:55.202000,running shooting,running shooting,8,0.30731916,1.8756977
04:11:55.450000,Aceu is not playing,aceu playing,8,0.72970474,0.583778
04:11:55.632000,EU Dash,eu dash,0,0.18539447,-0.7471145
04:11:55.929000,kkkkkkkkkkkkkkkkkkkk,\1\1,3,-0.9910624,-0.9480791
04:11:55.929000,Tex NotLikeThis,tex NotLikeThis,0,-0.35449576,-0.40709996
04:11:56.975000,LOL,lol,2,-0.6788212,1.8534174
04:11:57.718000,W + LClick KEKW,w + lclick,0,0.36270705,-0.72222257
04:11:57.933000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:11:58.630000,NRG needs Rosssy from IMT...,nrg needs ro\1\1y URL,8,1.0682948,-0.052862357
04:11:59.690000,LUL,LUL,3,-0.8604412,0.09921318
04:11:59.813000,Aceu was a jett best,aceu jett best,8,0.41350794,-0.028146701
04:11:59.833000,WHIFF,whiff,1,-0.8495865,1.2897483
04:12:01.364000,TenZ D:,tenz D:,0,-0.31501848,-0.31644455
04:12:01.655000,BRUUUHH,br\1\1hh,7,-0.9724839,-0.4430979
04:12:01.665000,LUL,LUL,3,-0.8604412,0.09921318
04:12:01.683000,KEKWWW,kek\1\1,7,-0.97612745,-0.60603386
04:12:01.721000,NA DASH,na dash,0,0.32215852,-1.0753177
04:12:01.796000,RUN AND GUN,run gun,1,0.451598,1.8503311
04:12:02.784000,THROWING KEKW,throwing,1,-0.3133492,2.2073069
04:12:03.792000,poor guy :(,poor guy :(,8,0.6437292,1.0105494
04:12:04.358000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:12:04.486000,Dapr lmao,dapr lmao,8,-0.28052062,0.53837883
04:12:05.253000,what's the knife that skye has?,what's knife skye ?,8,0.9224072,0.28155774
04:12:05.922000,They keep peaking,peaking,1,-0.60710067,1.1050997
04:12:06.314000,anybody knows dapr crosshair?,anybody knows dapr crosshair ?,8,1.1547225,-0.35556158
04:12:06.319000,@1Sawamura andbox,@,7,-0.6393772,-1.377491
04:12:10.328000,muzera>tenz,> tenz,0,-0.07687221,-0.43011993
04:12:11.411000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:12:12.099000,they are playing against governor,playing governor,8,0.77158046,1.0351827
04:12:12.168000,dapr LUL,dapr LUL,0,-0.35191017,-0.62927985
04:12:12.605000,run n gun LUL,run n gun LUL,8,1.0508369,0.12687348
04:12:12.888000,KappaHD KappaHD,KappaHD,3,-0.90784466,-0.5913059
04:12:13.278000,they're clearly throwing,they're clearly throwing,8,1.1021613,1.64494
04:12:13.835000,hey guys how do I spectate a player,hey guys spectate player,8,0.96715945,0.80134153
04:12:14.639000,sen bussin,sen bussin,0,-0.44360766,-1.0392649
04:12:14.727000,KKKKKKKKKKKKKKKKKKK,\1\1,3,-0.9910624,-0.9480791
04:12:15.826000,xd,xd,3,-0.97917044,-1.4522858
04:12:15.875000,legendary spray,legendary spray,8,0.05035479,0.5694592
04:12:16.125000,R&G KEKW,r & g,0,0.67392635,0.20239043
04:12:16.319000,RUN AND GUN SPRAY AND PRAY LUL,run gun spray pray LUL,8,1.0390972,0.4225406
04:12:16.415000,Jett Diff,jett diff,8,-0.22268373,-0.003620724
04:12:16.415000,LITERALLY A GOLDEN JETT MOVEMENT,literally golden jett movement,8,0.75888795,0.26623282
04:12:16.861000,LUL,LUL,3,-0.8604412,0.09921318
04:12:17.105000,NRG should have not removed the donkey laugh guy,nrg removed donkey laugh guy,8,1.5530046,0.49603593
04:12:17.346000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don’t think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , ’ t think level imo",8,3.3726583,0.4606256
04:12:17.389000,Tex gonna be benched/dropped after this game,tex gonna benched / dropped game,8,2.2134538,-0.17332894
04:12:17.568000,na gameplay,na gameplay,0,0.22999601,-1.4327227
04:12:17.836000,was about to get knifed,knifed,1,-0.83591557,0.5360166
04:12:18.055000,Sick is a meanie,sick meanie,8,0.3489107,1.0835161
04:12:18.127000,EU Valorant LUL LUL LUL LUL,eu LUL,0,-0.104071766,-0.9880317
04:12:18.251000,pay to wins,pay wins,8,0.65260077,1.2227267
04:12:18.441000,NICE REPLAY CAM!!!!!!!!!!!!!!!!!!!,nice replay cam !,8,1.0110571,0.03737716
04:12:18.588000,we do a little trolling,little trolling,8,0.537796,1.9722536
04:12:19.001000,Texico in The House,house,2,-0.39146382,2.4632924
04:12:19.152000,TENZ HATERS TYPE WITHOUT CRYING PLEASE,tenz haters type crying,8,1.2536025,0.3633722
04:12:19.476000,GOLD ELO,gold elo,0,0.17440441,-0.56597304
04:12:19.820000,where is NRG FANSBOYS AT,nrg,6,-1.0599858,0.552502
04:12:20.711000,df,df,9,-0.9115086,0.21296182
04:12:20.911000,muzera>tenzmuzera>tenzmuzera>tenzmuzera>tenzmuzera>tenzmuzera>tenzmuzera>tenzmuzera>tenzvmuzera>tenz,> tenz,0,-0.07687221,-0.43011993
04:12:21.566000,lmaooooo,lma\1\1,2,-0.89105666,0.96327895
04:12:21.629000,dapr so fun to watch,dapr fun watch,8,1.191852,1.4550151
04:12:23.415000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:12:24.213000,That’s toxic LMAO,’ s toxic lmao,8,1.8788564,1.8206394
04:12:24.418000,@kyedae_,@ _,5,0.15110296,-1.6770666
04:12:25.237000,toxic,toxic,4,-0.53566206,1.5807824
04:12:25.503000,for dapr this is a spike rush,dapr spike rush,8,0.1105827,-0.06022532
04:12:25.799000,HEY GUYS HOW DORESPECT A PLAYERHEY,hey guys,8,0.27419803,1.4614753
04:12:26.778000,LMAO,lmao,2,-0.70303214,2.159978
04:12:27.314000,ddddddddddddddddddddddddd,\1\1,3,-0.9910624,-0.9480791
04:12:27.722000,Someone sleeping on the control,sleeping control,8,0.41221026,0.74401027
04:12:28.033000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:12:28.126000,DAPR MAKES THESE MATCHES BETTER,dapr makes matches better,8,1.6636432,1.0104022
04:12:28.734000,eeiu is not aceu,eeiu aceu,0,-0.9191049,-0.47662753
04:12:28.782000,TenZ hack just for video,tenz hack video,8,0.5977641,-0.32862657
04:12:29.379000,"hello nrg, how much is s0m's payout, I'm gonna start with an offer of $5 CND","hello nrg , s0m's payout i'm gonna start offer $ 5 cnd",8,3.1153924,-0.7514445
04:12:29.538000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:12:29.694000,Diaper supremacy,diaper supremacy,8,-0.1616957,0.27824137
04:12:29.942000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:12:31.309000,gfd,gfd,9,-0.9436374,-0.50220525
04:12:31.336000,MW > Tenz poucas ideia,mw > tenz poucas ideia,0,0.65925556,-1.3079019
04:12:31.778000,SEN d them home SEN d them home SEN d them home SEN d them home,sen d home,8,0.86017954,-0.37788433
04:12:31.836000,@haxww yeah,@ yeah,5,0.49001187,0.10651587
04:12:33.587000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don’t think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , ’ t think level imo",8,3.3726583,0.4606256
04:12:35.206000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Llolevel below pro imo","tenz pro doesnt . like frags good accuracy , don't think imo",8,2.738638,0.5698989
04:12:37.458000,Pog,Pog,2,-0.8583385,1.7119967
04:12:38.042000,ACEU GONA POP OFF,aceu gona pop,8,0.81270933,0.049346022
04:12:38.457000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don’t think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , ’ t think level imo",8,3.3726583,0.4606256
04:12:39.174000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don’t think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , ’ t think level imo",8,3.3726583,0.4606256
04:12:39.829000,Who won earlier game?,won earlier game ?,8,1.3055134,0.95882285
04:12:40.832000,Team work...lets goooo,team URL g\1\1,0,0.7115919,-0.28696394
04:12:41.881000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , don't think level imo",8,2.8334458,0.5144894
04:12:42.413000,attacking is much easier on this map tbh,attacking easier map tbh,8,1.2085733,0.8000956
04:12:42.492000,CS GO > VALORANT NODDERS,cs >,0,0.17358428,-0.58389217
04:12:44.341000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don’t think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , ’ t think level imo",8,3.3726583,0.4606256
04:12:44.635000,Tex is match fixing in val now,tex match fixing val,8,0.68412215,0.38762665
04:12:45.106000,TENZ KEKW,tenz,4,-0.9358199,0.23908107
04:12:45.532000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don’t think pro good. Level below pro imo","tenz pro doesnt . like frags good accuracy , ’ t think level imo",8,3.3726583,0.4606256
04:12:46.611000,Just /ff,/ ff,0,0.07325954,-0.4585544
04:12:47.314000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Llolevel below pro imo","tenz pro doesnt . like frags good accuracy , don't think imo",8,2.738638,0.5698989
04:12:47.768000,TENZ KING,tenz king,8,0.010702675,0.05850823
04:12:49.336000,Wardell>tenz,wardell > tenz,0,0.0029367201,-0.7037489
04:12:50.209000,damn chat really jumping on tenz rn LMAO,damn chat jumping tenz rn lmao,8,1.2441906,0.819685
04:12:51.024000,MWZERA > TENZ,> tenz,0,-0.07687221,-0.43011993
04:12:51.040000,"zleiming : TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo",": tenz pro doesnt . like frags good accuracy , don't think level imo",8,3.0235763,-0.15699126
04:12:52.811000,MODS CHECK,mods check,8,0.6951836,0.6484901
04:12:55.784000,@Arkhanars nice originality fg,@ arkhanars nice originality fg,5,0.966064,-0.98124677
04:12:56.724000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo....","tenz pro doesnt . like frags good accuracy , don't think level URL",8,2.8670375,0.4026216
04:12:58.061000,"TenZ is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro imo...","tenz pro doesnt . like frags good accuracy , don't think level URL",8,2.8670375,0.4026216
04:12:58.118000,sa,sa,3,-1.3640217,-1.7744436
04:12:58.509000,pog,pog,2,-0.91009533,0.53540695
04:12:59.097000,"@gn0am yeah, he always enjoy his game lmao","@ yeah , enjoy game lmao",8,1.9660214,-0.17420626
04:13:02.958000,ff?,ff ?,0,-0.1576829,-0.3533156
04:13:03.950000,TENZ HATERS TYPE WITHOUT CRYING PLEASE,tenz haters type crying,8,1.2536025,0.3633722
04:13:04.659000,EU chat KEKW,eu chat,0,0.16576864,-0.67867464
04:13:06.833000,ayo mods,ayo mods,8,0.04083144,-0.21981084
04:13:08.170000,XQC > TENZ,xqc > tenz,0,0.2704426,-0.19339597
04:13:09.163000,"Cutler is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. Level below pro im0","cutler pro doesnt . like frags good accuracy , tenz don't think level",8,2.8352103,0.43058854
04:13:09.259000,ehat agent aceu use?,ehat agent aceu use ?,8,1.2033699,0.14318708
04:13:17.834000,WAYTOODANK,waytoodank,7,-1.0666478,-0.8591501
04:13:19.645000,q fase es?,q fase es ?,0,0.7379367,-2.8939888
04:13:21.574000,TENZ HATERS TYPE WITHOUT CRYING PLEASE,tenz haters type crying,8,1.2536025,0.3633722
04:13:22.863000,brasil 7 x 1 alemanha,brasil 7 x 1 alemanha,0,0.7065092,-2.146458
04:13:23.404000,Lets gooo NRG,lets g\1\1 nrg,0,0.35538533,-0.16857634
04:13:23.424000,D:,D:,3,-0.7314655,-0.12252021
04:13:25.477000,@CLIFFY96 big true,@ big true,5,0.9526081,-0.36104366
04:13:26.349000,SICKKK,sic\1\1,4,-0.93366367,0.024792831
04:13:27.889000,EU Valorant KEKW,eu,3,-1.1372092,-0.8335773
04:13:30.756000,sheeeeeeeeeee,sh\1\1,4,-0.9561817,0.03686369
04:13:31.540000,wow what an eco,wow eco,0,-0.3680874,0.17322093
04:13:31.615000,nice,nice,4,-0.34828776,2.3884242
04:13:32.314000,reyna/jett,reyna / jett,0,0.265048,-1.1535764
04:13:32.594000,bruh,bruh,2,-0.8090976,1.5045499
04:13:34.004000,wtf eco,wtf eco,0,-0.36860272,-0.2628218
04:13:34.200000,What just happened,happened,1,-0.60206026,2.9483964
04:13:34.233000,PogChamp,PogChamp,3,-1.0396146,-0.47367474
04:13:34.849000,Pog,Pog,2,-0.8583385,1.7119967
04:13:34.989000,TENZ HATERS TYPE WITHOUT CRYING PLEASE,tenz haters type crying,8,1.2536025,0.3633722
04:13:35.054000,t h r o w i n g,t h r o w n g,0,1.6269894,-1.3504235
04:13:35.176000,D:,D:,3,-0.7314655,-0.12252021
04:13:35.244000,leggo daps,leggo daps,0,-0.54145867,-0.18188305
04:13:35.290000,DAPS ON CRACK,daps crack,8,-0.28325418,-0.05916602
04:13:35.681000,Pog,Pog,2,-0.8583385,1.7119967
04:13:35.808000,SHEEEEEEEEEESHHHHH,sh\1\1s\1\1,7,-0.9672849,-0.37090456
04:13:36.174000,BIG,big,1,-0.26140863,2.6417375
04:13:37.507000,NICE THRIFTY,nice thrifty,8,0.16670424,0.79608345
04:13:38.029000,"Cutler is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good.  00Level below pro im0","cutler pro doesnt . like frags good accuracy , tenz don't think",8,2.740403,0.48599878
04:13:39.245000,sheesh,sheesh,4,-0.94550025,0.8874473
04:13:39.683000,LETS GO TENZ,lets tenz,0,-0.011240303,0.09015853
04:13:40.916000,comeback is real,comeback real,8,0.025013713,1.0062265
04:13:41.531000,bruh,bruh,2,-0.8090976,1.5045499
04:13:41.699000,ecod,ecod,6,-0.96097094,-0.41773584
04:13:42.852000,ECOED,ecoed,6,-0.9728039,-0.3795877
04:13:44.600000,WP,wp,6,-1.0063864,-0.10863551
04:13:45.091000,LOL,lol,2,-0.6788212,1.8534174
04:13:45.611000,this was an EU sheriff round,eu sheriff round,0,0.6376521,-0.80516464
04:13:45.712000,Lets gooo NRG lol,lets g\1\1 nrg lol,0,0.6878879,0.22369984
04:13:46.011000,throw lol sen,throw lol sen,8,0.907544,0.34506738
04:13:48.986000,mwzera >>>>>>>>>> tenz,>> > tenz,0,0.1471018,-1.2296886
04:13:50.384000,boom,boom,2,-0.948869,0.79938465
04:13:50.542000,EU>NA,eu > na,0,0.49418405,-1.8049146
04:13:50.889000,DAPS,daps,2,-0.99446577,-0.060675796
04:13:52.045000,ab time they won a round holy,ab time won round holy,8,1.6462245,0.2563903
04:13:52.222000,Ok,ok,4,-0.6563513,0.9084542
04:13:53.275000,is this the finals?,finals ?,0,0.07554078,0.29618183
04:13:54.387000,Tenz got cocky,tenz got cocky,8,1.1398215,1.8885943
04:13:54.433000,SHEEEEEEEEEEEEEEEESH,sh\1\1sh,4,-0.9704108,0.016346008
04:13:54.609000,SEN ALSO USED PISTOLS LMAO,sen pistols lmao,8,0.3736833,-0.18496485
04:13:56.145000,whats a thrifty?,whats thrifty ?,0,0.5488918,-0.21469142
04:13:57.740000,Sheeesh,sh\1\1sh,4,-0.9704108,0.016346008
04:13:58.237000,why give shazam op?,shazam op ?,0,0.29148152,-0.81388813
04:13:59.926000,observers are garbage,observers garbage,8,-0.042193178,0.81855214
04:14:01.479000,thrifty,thrifty,4,-0.9043595,-0.18872379
04:14:02.533000,"Cutler is the one pro that doesnt seem pro. Like every pro frags with good accuracy, TenZ is good but I don't think pro good. 00Level below pro im0","cutler pro doesnt . like frags good accuracy , tenz don't think",8,2.740403,0.48599878
04:14:03.200000,SEN BE LIKE EU AIM,sen like eu aim,8,1.597434,0.103886016
04:14:05.701000,GOL DA ALEMANHA,gol da alemanha,0,-0.009700219,-2.7113178
04:14:06.257000,NA valorant cant compete with EU i am sorry but look how bad NRG jett is,na compete eu sorry look bad nrg jett,8,2.1366012,-0.10612655
04:14:06.913000,ENTREGA MAIS SEDEXXXD,entrega mais,0,-0.34116182,-3.2370398
04:14:07.941000,thursty...........................,URL,3,-0.6856406,-0.23018345
04:14:07.950000,wow! 2 points on split defense!! now they got this!!!!,wow ! 2 points split defense got,8,2.1350834,-0.3388558
04:14:07.962000,NA valorant is so sloppy,na sloppy,0,0.34566328,-0.9333803
04:14:08.239000,PogChamp PogChamp,PogChamp,3,-1.0396146,-0.47367474
04:14:10.181000,mods hate fun,mods hate fun,8,1.4070686,1.634232
04:14:11.405000,eco,eco,3,-0.9508825,-0.018700486
04:14:12.251000,NOT EU ITS NA,eu na,0,-0.30611938,-2.1031187
04:14:13.994000,Lol,lol,2,-0.6788212,1.8534174
04:14:14.206000,hi,hi,4,-0.66538805,1.1447023
04:14:16.476000,@ElMotorrr i think so,@ think,5,0.8533762,0.60593945
04:14:17.888000,"the word thrifty always sounds so wrong to me, maybe im the only one","word thrifty sounds wrong , maybe im",8,2.1902697,0.77332646
04:14:18.165000,iPhone is better,iphone better,8,0.71433747,1.1698928
04:14:18.596000,ANANA,anana,7,-0.98243517,-1.0803934
04:14:20.149000,@akshaygeesawor winning an eco rround,@ winning eco,5,0.694369,-1.2729883
